"","age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
"16534",53,"Female","CV",4,5,5,1,3,1,5,5,5,4,4,5,5,5,5,1,0,1,1,1
"16535",48,"Female","US",3,4,4,1,4,2,4,3,4,4,4,3,3,4,5,1,0,1,1,1
"16536",44,"Female","CA",2,5,3,5,5,2,5,5,5,4,4,4,1,5,4,1,1,1,1,1
"16537",21,"Female","US",2,4,4,4,4,3,4,5,5,4,3,4,5,4,4,1,1,1,1,1
"16538",18,"Male","US",2,3,2,2,2,2,5,4,3,3,4,2,4,4,4,0,0,1,1,1
"16539",22,"Male","US",2,3,3,2,3,1,4,4,3,4,5,3,5,4,5,1,0,1,1,1
"16540",26,"Female","AU",3,4,5,4,5,3,4,5,4,5,5,4,3,4,4,1,1,1,1,1
"16541",22,"Female","US",1,4,5,5,5,4,3,5,3,5,4,5,5,3,3,1,1,1,1,1
"16542",24,"Male","US",3,4,5,2,4,1,5,3,3,4,3,5,3,3,3,1,0,1,1,1
"16543",13,"Male","US",5,5,5,2,3,3,5,4,5,4,4,4,4,5,5,1,1,1,1,1
"16544",19,"Female","US",1,3,2,3,4,1,5,5,4,4,3,4,2,4,4,0,1,1,1,1
"16545",17,"Female","US",2,2,2,5,4,4,5,5,4,3,3,4,5,4,4,0,1,1,1,1
"16546",19,"Female","US",2,3,2,5,5,4,4,3,3,2,2,1,5,2,4,0,1,1,0,1
"16547",18,"Female","US",5,5,5,5,4,4,5,3,4,5,5,5,4,5,4,1,1,1,1,1
"16548",17,"Female","US",2,4,3,4,4,1,4,4,3,5,5,5,4,4,4,1,1,1,1,1
"16549",23,"Female","US",3,4,4,3,3,3,5,5,4,3,3,3,4,4,5,1,1,1,1,1
"16550",46,"Male","US",2,3,3,2,4,2,3,4,4,4,4,4,5,4,4,1,1,1,1,1
"16551",34,"Male","US",2,3,3,3,3,3,3,4,4,5,5,4,5,4,3,1,1,1,1,1
"16552",25,"Male","US",4,5,4,2,4,1,5,4,5,3,4,4,5,4,5,1,0,1,1,1
"16553",28,"Male","JP",2,4,5,2,5,3,4,5,5,4,4,4,3,2,1,1,1,1,1,0
"16554",20,"Female","CA",4,3,5,5,4,5,3,4,4,3,2,2,4,4,5,1,1,1,0,1
"16555",18,"Male","US",1,5,4,4,5,2,5,4,4,2,5,2,5,2,5,1,1,1,1,1
"16556",15,"Female","US",1,2,3,5,5,4,3,5,3,4,4,4,5,5,3,0,1,1,1,1
"16557",18,"Male","US",2,4,1,3,3,3,3,4,4,4,4,4,5,5,4,0,1,1,1,1
"16558",23,"Female","CA",4,4,5,4,5,4,5,5,4,4,5,4,5,4,5,1,1,1,1,1
"16559",31,"Male","CA",3,2,4,1,4,1,5,2,3,2,1,1,5,5,5,1,0,1,0,1
"16560",13,"Female","US",2,1,2,4,5,5,1,3,3,3,5,4,5,5,3,0,1,0,1,1
"16561",18,"Male","CA",5,4,5,4,5,5,5,4,4,2,5,1,3,4,4,1,1,1,1,1
"16562",21,"Male","HK",1,2,3,1,4,3,4,4,4,4,4,4,4,4,4,0,1,1,1,1
"16563",22,"Female","US",1,4,3,4,5,4,4,5,4,4,4,4,4,4,2,1,1,1,1,1
"16564",19,"Male","US",1,2,1,5,4,5,4,4,4,4,4,1,3,3,4,0,1,1,1,1
"16565",18,"Female","US",4,4,4,5,5,4,4,5,5,5,5,5,3,4,3,1,1,1,1,1
"16566",22,"Female","US",3,3,4,4,4,4,4,4,3,4,2,3,3,4,3,1,1,1,1,1
"16567",47,"Male","AU",3,2,4,1,4,1,5,4,4,3,5,3,4,2,4,1,0,1,1,1
"16568",51,"Male","US",2,3,4,4,5,4,4,4,4,3,4,3,4,4,4,1,1,1,1,1
"16569",21,"Male","AU",1,1,2,3,4,1,2,2,4,5,5,3,1,5,5,0,1,1,1,1
"16570",22,"Male","US",5,5,4,5,3,4,4,3,5,2,4,5,3,5,5,1,1,1,1,1
"16571",18,"Male","US",4,3,3,3,4,4,5,5,5,2,3,1,5,2,5,1,1,1,0,1
"16572",18,"Male","US",3,5,4,2,2,1,3,4,3,4,2,2,5,5,4,1,0,1,1,1
"16573",17,"Female","US",4,5,5,3,4,2,3,3,4,3,2,3,5,3,4,1,1,1,1,1
"16574",20,"Male","US",2,2,3,4,4,3,3,4,3,3,3,2,5,3,4,0,1,1,1,1
"16575",19,"Female","US",3,4,4,4,5,4,5,3,4,3,3,4,2,1,2,1,1,1,1,0
"16576",20,"Male","US",4,4,3,1,3,3,5,5,3,4,3,3,5,3,5,1,0,1,1,1
"16577",17,"Male","US",3,3,4,3,3,4,3,4,3,3,4,4,4,3,4,1,1,1,1,1
"16578",18,"Female","US",1,2,3,4,4,3,2,3,3,5,4,4,5,4,3,0,1,1,1,1
"16579",24,"Female","PH",2,3,3,3,2,4,5,4,3,3,2,3,3,3,4,1,1,1,1,1
"16580",17,"Female","US",4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,1,1,1,1,1
"16581",23,"Female","US",1,1,3,5,5,4,5,5,4,3,4,3,3,4,4,0,1,1,1,1
"16582",33,"Female","US",1,3,3,4,4,4,5,4,3,3,3,4,4,4,4,0,1,1,1,1
"16583",30,"Male","ID",3,4,3,2,3,4,3,3,3,5,5,4,4,5,3,1,1,1,1,1
"16584",22,"Female","US",4,3,3,5,5,2,5,3,4,4,3,3,4,5,5,1,1,1,1,1
"16585",19,"Male","US",2,4,4,4,5,4,2,2,3,2,4,3,5,3,4,1,1,0,1,1
"16586",27,"Female","US",4,5,5,2,4,2,5,5,4,3,5,2,5,5,5,1,1,1,1,1
"16587",16,"Female","US",4,4,4,2,5,1,4,3,5,2,5,3,5,5,5,1,1,1,1,1
"16588",18,"Female","US",1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1
"16589",25,"Female","PH",4,4,5,3,3,5,5,4,5,3,3,5,3,4,1,1,1,1,1,1
"16590",35,"Female","US",3,4,3,2,2,2,5,5,3,4,5,5,4,4,3,1,0,1,1,1
"16591",18,"Female","US",2,3,3,5,5,3,4,5,3,4,4,4,3,3,2,1,1,1,1,1
"16592",18,"Male","US",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1
"16593",18,"Female","US",2,3,3,5,5,4,5,5,3,4,4,4,3,3,3,1,1,1,1,1
"16594",18,"Female","US",3,5,5,5,5,4,5,4,5,4,4,4,5,5,5,1,1,1,1,1
"16595",18,"Female","US",5,4,5,5,5,5,5,2,5,1,1,1,5,5,5,1,1,1,0,1
"16596",20,"Female","US",1,2,2,5,5,5,5,4,4,3,4,3,5,3,5,0,1,1,1,1
"16597",20,"Female","US",5,5,5,4,4,4,5,5,4,2,5,3,5,4,5,1,1,1,1,1
"16598",57,"Female","AU",4,5,5,2,2,3,5,5,5,2,5,3,5,5,5,1,0,1,1,1
"16599",30,"Female","US",2,4,2,5,5,5,5,4,4,2,4,2,5,4,2,1,1,1,1,1
"16600",22,"Female","US",2,4,3,3,4,1,5,5,5,5,5,1,5,4,5,1,1,1,1,1
"16601",23,"Female","US",4,3,4,3,4,3,5,4,4,4,5,3,5,4,4,1,1,1,1,1
"16602",33,"Female","AU",2,2,3,5,4,5,4,4,4,2,4,3,4,3,2,0,1,1,1,1
"16603",23,"Male","IN",2,2,1,1,2,1,3,3,3,2,3,2,5,4,4,0,0,1,0,1
"16604",18,"Male","CA",1,3,2,5,5,4,4,4,3,4,5,3,2,2,4,0,1,1,1,1
"16605",25,"Female","ES",2,3,2,4,5,4,4,4,3,3,4,5,5,5,4,0,1,1,1,1
"16606",20,"Female","IN",1,2,4,5,5,4,5,5,4,3,5,3,5,3,4,0,1,1,1,1
"16607",16,"Female","US",4,3,4,4,5,4,4,4,4,3,4,4,4,3,2,1,1,1,1,1
"16608",36,"Male","FI",2,4,4,2,3,2,4,4,4,2,4,2,4,4,4,1,0,1,1,1
"16609",30,"Male","AU",4,5,5,2,2,2,5,4,4,3,2,3,2,5,4,1,0,1,1,1
"16610",16,"Female","NZ",4,5,4,2,2,1,4,1,2,5,2,2,5,5,5,1,0,0,1,1
"16611",18,"Female","US",1,1,3,5,5,5,4,5,2,4,4,4,4,4,3,0,1,1,1,1
"16612",21,"Female","US",4,4,4,3,4,4,5,4,4,3,4,4,5,4,4,1,1,1,1,1
"16613",19,"Male","US",2,2,3,5,4,4,4,5,2,3,3,2,3,5,5,0,1,1,1,1
"16614",25,"Male","US",1,5,5,1,1,1,1,1,5,5,5,5,5,5,5,1,0,0,1,1
"16615",15,"Female","IN",3,2,3,5,5,5,2,4,4,3,5,5,4,5,3,1,1,1,1,1
"16616",31,"Male","AU",3,3,3,5,5,3,4,5,4,4,4,4,5,4,5,1,1,1,1,1
"16617",22,"Female","US",2,4,3,5,4,1,5,4,3,4,5,3,5,5,5,1,1,1,1,1
"16618",20,"Male","CA",1,1,1,1,3,1,2,1,3,2,4,4,5,5,5,0,0,0,1,1
"16619",19,"Female","IN",1,4,4,5,5,5,2,5,3,5,5,4,5,4,4,1,1,1,1,1
"16620",22,"Female","GR",4,2,5,3,4,3,5,3,4,5,5,4,3,5,5,1,1,1,1,1
"16621",18,"Female","US",3,5,2,2,3,1,4,5,4,4,5,5,4,4,5,1,0,1,1,1
"16622",27,"Female","JM",2,3,3,4,3,1,5,5,4,3,5,4,3,4,4,1,1,1,1,1
"16623",22,"Female","SG",1,3,2,1,3,2,4,5,4,3,3,2,4,4,3,0,0,1,1,1
"16624",18,"Female","US",2,2,2,4,4,4,5,2,3,3,4,1,2,5,4,0,1,1,1,1
"16625",23,"Female","US",4,4,5,2,5,2,5,4,5,4,4,4,4,5,5,1,1,1,1,1
"16626",25,"Female","US",2,2,2,5,5,4,4,5,5,3,4,4,3,4,4,0,1,1,1,1
"16627",22,"Male","AU",1,2,5,1,3,1,3,1,5,5,5,4,4,5,4,1,0,1,1,1
"16628",20,"Female","US",2,1,1,5,3,4,2,2,3,4,4,3,2,4,5,0,1,0,1,1
"16629",19,"Other","US",2,2,2,4,5,5,4,4,5,4,4,1,5,5,5,0,1,1,1,1
"16630",26,"Female","KE",2,5,5,3,3,3,5,5,3,4,3,1,5,5,5,1,1,1,1,1
"16631",25,"Female","SG",3,2,3,5,5,5,2,5,3,3,5,2,5,5,3,1,1,1,1,1
"16632",52,"Female","US",5,5,5,3,4,3,5,4,5,3,5,3,5,5,5,1,1,1,1,1
"16633",24,"Female","IT",4,5,5,5,5,1,5,5,3,2,5,1,5,5,5,1,1,1,1,1
"16634",19,"Female","CA",2,3,3,5,5,4,2,4,4,4,4,4,5,4,5,1,1,1,1,1
"16635",19,"Male","US",5,3,3,4,5,3,4,4,4,3,3,4,5,4,4,1,1,1,1,1
"16636",21,"Male","AU",1,1,1,3,4,1,2,2,4,5,5,3,1,5,5,0,1,1,1,1
"16637",21,"Female","AU",1,4,4,3,4,5,5,5,5,3,3,3,5,5,5,1,1,1,1,1
"16638",19,"Male","PK",1,2,4,3,5,4,5,5,4,2,2,1,2,5,5,0,1,1,0,1
"16639",50,"Female","IN",2,5,4,1,4,2,1,4,4,5,5,4,4,5,4,1,0,1,1,1
"16640",23,"Female","IN",1,3,2,2,5,4,5,5,4,5,5,5,4,5,3,0,1,1,1,1
"16641",53,"Male","US",1,3,3,4,3,2,3,3,3,4,4,2,5,5,4,0,1,1,1,1
"16642",60,"Female","NO",2,5,5,1,2,1,5,5,5,5,4,4,4,5,5,1,0,1,1,1
"16643",34,"Female","TH",4,4,2,4,4,5,4,5,4,2,4,4,4,2,4,1,1,1,1,1
"16644",33,"Male","DE",1,2,2,4,4,3,2,2,3,3,3,2,4,5,4,0,1,0,1,1
"16645",25,"Male","PH",4,5,5,1,2,2,4,4,5,4,4,2,5,4,3,1,0,1,1,1
"16646",48,"Female","GB",4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,1,1,1,1,1
"16647",18,"Female","AU",1,3,3,5,5,3,3,5,4,5,5,4,3,3,3,0,1,1,1,1
"16648",17,"Other","CN",1,3,3,2,3,1,3,3,3,4,4,4,4,5,5,0,0,1,1,1
"16649",42,"Male","GB",2,3,3,1,2,1,3,2,3,4,3,3,5,5,4,1,0,1,1,1
"16650",22,"Female","SA",3,4,4,3,3,2,5,5,5,1,2,3,2,5,2,1,1,1,0,1
"16651",16,"Male","PH",1,5,4,1,1,1,4,3,1,5,5,5,5,5,5,1,0,1,1,1
"16652",18,"Female","SE",5,4,5,3,1,1,3,5,5,2,4,4,5,3,5,1,0,1,1,1
"16653",17,"Male","BE",2,4,4,3,3,1,3,5,4,4,4,4,4,4,5,1,0,1,1,1
"16654",22,"Male","ZA",3,3,2,5,1,5,5,3,3,2,4,4,5,3,4,1,1,1,1,1
"16655",36,"Male","US",1,2,3,2,4,1,4,5,2,1,1,1,5,5,5,0,0,1,0,1
"16656",23,"Female","BD",1,4,5,2,5,1,5,4,4,3,5,4,3,5,3,1,1,1,1,1
"16657",19,"Male","US",1,2,1,3,4,4,3,2,3,4,5,2,2,5,3,0,1,1,1,1
"16658",48,"Male","AU",2,3,3,2,2,4,3,5,3,4,5,5,4,3,5,1,1,1,1,1
"16659",21,"Female","AU",2,2,4,4,4,1,5,5,5,2,4,3,5,4,5,1,1,1,1,1
"16660",27,"Female","AU",3,3,4,2,2,2,3,2,3,3,3,2,4,2,4,1,0,1,1,1
"16661",61,"Female","US",1,3,4,5,4,4,5,5,4,3,4,3,5,4,4,1,1,1,1,1
"16662",23,"Male","PK",1,5,5,3,5,4,3,3,5,5,5,5,4,5,5,1,1,1,1,1
"16663",39,"Female","AU",4,4,5,3,3,4,5,5,5,5,2,5,2,5,5,1,1,1,1,1
"16664",20,"Female","FR",5,4,3,4,5,4,5,5,4,4,4,2,5,5,4,1,1,1,1,1
"16665",42,"Male","US",4,5,5,2,2,1,4,4,5,4,3,4,5,4,5,1,0,1,1,1
"16666",23,"Female","TW",4,4,4,2,4,2,4,3,4,4,4,3,5,3,4,1,1,1,1,1
"16667",18,"Female","AL",1,2,1,3,4,5,3,5,5,3,5,2,5,5,4,0,1,1,1,1
"16668",18,"Female","AL",1,3,1,5,3,1,3,3,3,1,3,1,5,3,3,0,1,1,0,1
"16669",24,"Female","AU",5,5,5,4,3,3,5,4,4,3,4,3,3,5,4,1,1,1,1,1
"16670",16,"Female","GB",4,4,5,5,5,5,5,5,4,3,4,3,5,5,5,1,1,1,1,1
"16671",1995,"Male","SE",1,3,2,3,4,2,2,4,2,4,4,3,5,4,5,0,1,1,1,1
"16672",17,"Female","SE",2,3,4,5,4,3,3,3,4,4,3,3,4,2,2,1,1,1,1,1
"16673",19,"Female","US",4,4,2,5,3,5,2,4,2,1,1,1,1,3,2,1,1,1,0,0
"16674",29,"Female","US",2,5,4,4,4,4,4,5,4,2,3,2,5,1,5,1,1,1,0,1
"16675",21,"Female","PK",4,4,3,1,3,2,5,5,2,4,3,1,5,5,4,1,0,1,1,1
"16676",25,"Female","TW",1,1,1,5,5,5,5,2,5,1,5,5,4,2,4,0,1,1,1,1
"16677",17,"Female","US",3,5,4,2,3,1,4,4,4,5,3,4,4,4,5,1,0,1,1,1
"16678",17,"Female","PH",3,4,3,5,5,4,3,4,4,3,2,2,4,2,4,1,1,1,0,1
"16679",30,"Male","PK",3,4,4,4,4,4,4,3,3,2,4,2,4,4,4,1,1,1,1,1
"16680",30,"Female","GB",1,1,1,5,5,5,1,4,1,5,5,5,1,5,1,0,1,0,1,0
"16681",40,"Female","IE",2,3,3,5,5,5,5,5,4,1,5,1,5,5,5,1,1,1,0,1
"16682",18,"Female","US",1,2,2,5,5,4,5,5,4,1,5,5,5,1,5,0,1,1,1,1
"16683",20,"Male","US",3,4,4,4,5,4,4,4,5,3,5,4,4,3,5,1,1,1,1,1
"16684",19,"Male","US",3,3,1,1,1,1,3,3,3,2,4,2,4,5,4,0,0,1,1,1
"16685",18,"Female","US",4,5,5,2,5,1,5,5,4,4,4,2,5,3,5,1,1,1,1,1
"16686",18,"Female","US",4,3,5,4,4,3,4,3,4,5,5,5,3,3,2,1,1,1,1,1
"16687",15,"Female","US",5,4,4,5,4,4,4,4,3,2,2,3,5,3,4,1,1,1,0,1
"16688",38,"Female","US",2,3,3,3,3,2,4,5,4,3,5,5,4,4,3,1,1,1,1,1
"16689",17,"Female","US",4,5,5,4,5,3,5,5,5,3,4,3,4,4,5,1,1,1,1,1
"16690",54,"Female","US",1,4,2,5,2,2,4,4,4,2,3,3,5,5,5,0,1,1,1,1
"16691",32,"Female","US",4,3,2,3,4,2,4,5,2,5,5,5,2,2,3,1,1,1,1,0
"16692",13,"Female","PH",3,3,2,5,5,4,4,4,2,4,4,4,4,4,4,1,1,1,1,1
"16693",66,"Female","US",2,3,3,2,2,3,4,4,5,3,4,3,4,3,2,1,0,1,1,1
"16694",18,"Female","GB",4,3,5,4,3,2,4,2,3,1,2,1,5,4,4,1,1,1,0,1
"16695",16,"Female","US",1,3,3,4,5,4,4,5,3,3,3,3,3,3,2,0,1,1,1,1
"16696",24,"Male","BE",4,4,4,2,2,2,5,3,4,4,4,3,4,4,4,1,0,1,1,1
"16697",30,"Female","SG",1,4,2,4,5,1,5,5,5,5,5,5,5,5,5,0,1,1,1,1
"16698",23,"Male","DE",3,4,5,2,4,2,4,5,4,2,4,1,5,5,4,1,1,1,0,1
"16699",22,"Female","TW",4,5,3,2,4,3,4,4,4,2,4,3,4,2,3,1,1,1,1,1
"16700",21,"Female","TR",3,5,5,2,5,3,5,5,5,5,5,1,2,5,3,1,1,1,1,1
"16701",18,"Male","US",3,5,5,3,5,2,5,4,3,4,4,2,5,4,4,1,1,1,1,1
"16702",17,"Male","US",5,1,1,2,5,5,5,1,3,5,5,5,5,5,5,0,1,1,1,1
"16703",15,"Female","US",5,5,4,1,3,1,5,4,5,4,5,3,5,5,5,1,0,1,1,1
"16704",24,"Female","NO",4,3,3,3,5,5,5,5,3,4,4,4,5,4,3,1,1,1,1,1
"16705",37,"Male","US",2,2,4,4,4,2,4,4,2,4,5,4,5,5,5,1,1,1,1,1
"16706",55,"Male","US",4,5,5,2,3,3,4,4,5,4,5,2,4,5,5,1,1,1,1,1
"16707",18,"Female","US",4,5,5,2,4,1,2,4,5,1,3,3,5,5,5,1,0,1,0,1
"16708",36,"Male","US",3,5,4,1,2,1,4,4,4,4,4,3,5,5,5,1,0,1,1,1
"16709",24,"Female","TW",5,5,3,3,4,2,5,5,5,4,4,2,5,5,5,1,1,1,1,1
"16710",36,"Female","US",3,4,5,2,2,2,4,5,5,4,5,4,3,3,3,1,0,1,1,1
"16711",49,"Male","NL",4,5,4,1,2,1,4,4,4,5,5,4,4,5,4,1,0,1,1,1
"16712",23,"Female","NL",3,4,4,2,4,1,4,4,4,4,4,4,4,5,4,1,0,1,1,1
"16713",48,"Male","US",5,5,5,3,3,2,5,5,5,5,3,3,5,4,5,1,1,1,1,1
"16714",17,"Male","CA",3,4,4,2,3,2,4,4,3,3,4,2,5,3,3,1,0,1,1,1
"16715",68,"Male","US",3,4,4,2,4,2,5,5,5,4,3,4,4,4,4,1,1,1,1,1
"16716",18,"Female","US",5,3,5,2,3,1,4,5,4,3,4,3,5,4,5,1,0,1,1,1
"16717",30,"Male","IN",1,1,1,1,3,3,1,3,3,1,3,3,2,4,3,0,0,0,0,1
"16718",36,"Male","CA",4,5,4,1,1,1,3,4,5,3,4,2,5,5,4,1,0,1,1,1
"16719",14,"Female","US",2,3,3,5,5,2,4,4,4,2,5,3,5,5,4,1,1,1,1,1
"16720",18,"Female","US",3,4,5,3,4,4,4,3,5,4,3,2,4,4,4,1,1,1,1,1
"16721",38,"Male","RS",4,4,4,2,3,2,4,3,4,4,3,3,4,4,4,1,0,1,1,1
"16722",20,"Female","US",5,5,5,2,3,3,5,5,5,4,5,5,5,5,5,1,1,1,1,1
"16723",17,"Female","US",3,4,4,4,3,3,5,5,3,4,4,3,4,4,3,1,1,1,1,1
"16724",19,"Male","US",4,4,5,4,5,4,4,5,4,1,3,2,3,4,4,1,1,1,0,1
"16725",23,"Female","MY",4,5,4,3,4,1,4,4,4,3,4,3,3,4,4,1,1,1,1,1
"16726",25,"Male","LT",2,3,2,3,3,3,3,4,3,4,4,4,4,3,3,0,1,1,1,1
"16727",22,"Male","IN",5,5,5,5,2,1,5,5,4,3,3,2,5,5,5,1,1,1,1,1
"16728",33,"Female","MW",2,4,2,2,4,1,5,4,4,4,5,4,5,5,5,1,0,1,1,1
"16729",31,"Male","US",3,3,4,2,5,2,4,3,2,5,3,1,4,3,4,1,1,1,1,1
"16730",46,"Male","US",3,4,4,3,2,2,4,5,3,4,4,4,4,4,4,1,0,1,1,1
"16731",45,"Female","US",3,5,5,2,5,2,5,5,5,4,3,5,1,3,1,1,1,1,1,0
"16732",21,"Female","TR",2,3,2,3,4,2,3,3,3,3,4,2,4,4,3,0,1,1,1,1
"16733",47,"Male","PG",1,3,4,2,4,4,3,4,4,4,3,2,2,4,5,1,1,1,1,1
"16734",28,"Female","TW",2,4,2,2,2,1,4,5,5,4,4,4,3,5,4,1,0,1,1,1
"16735",23,"Female","US",5,4,5,1,3,2,4,4,4,4,5,5,4,5,5,1,0,1,1,1
"16736",19,"Female","US",1,3,2,2,4,1,3,4,5,4,2,2,2,3,3,0,0,1,1,1
"16737",24,"Female","US",4,5,5,1,5,1,4,4,5,3,5,4,5,5,5,1,0,1,1,1
"16738",16,"Female","FI",4,4,5,3,2,2,5,5,4,2,4,3,5,5,4,1,0,1,1,1
"16739",29,"Other","US",1,2,3,3,4,3,5,5,4,4,5,4,3,5,5,0,1,1,1,1
"16740",19,"Female","US",1,1,2,5,5,2,4,2,3,5,5,5,5,4,4,0,1,1,1,1
"16741",21,"Female","US",1,5,1,1,4,1,5,4,4,5,4,5,4,4,4,0,0,1,1,1
"16742",13,"Female","ZM",3,5,4,5,3,5,4,3,4,4,3,3,5,5,4,1,1,1,1,1
"16743",21,"Female","GB",3,5,5,4,5,3,5,5,5,4,5,3,5,5,5,1,1,1,1,1
"16744",20,"Male","US",4,4,4,1,2,3,4,3,4,2,4,1,5,3,5,1,0,1,0,1
"16745",14,"Female","GB",3,5,4,4,3,2,5,3,3,3,4,5,5,4,5,1,1,1,1,1
"16746",51,"Female","GB",2,4,5,3,4,3,1,5,5,3,2,3,4,5,5,1,1,1,1,1
"16747",24,"Female","PH",1,3,4,4,4,3,3,3,3,3,5,3,4,4,4,1,1,1,1,1
"16748",18,"Female","US",4,5,4,2,4,4,5,2,3,3,3,4,5,4,4,1,1,1,1,1
"16749",25,"Female","US",3,5,5,2,4,4,5,5,5,2,3,3,5,5,5,1,1,1,1,1
"16750",35,"Female","US",3,4,3,1,2,1,4,4,5,5,5,5,5,5,4,1,0,1,1,1
"16751",17,"Female","US",4,3,3,4,4,4,2,3,3,3,4,3,4,4,3,1,1,1,1,1
"16752",22,"Female","IN",5,1,5,2,5,5,4,5,1,4,4,2,5,4,5,1,1,1,1,1
"16753",36,"Female","US",3,4,4,3,5,1,4,5,4,5,5,5,4,4,3,1,1,1,1,1
"16754",17,"Male","US",1,3,1,1,1,1,4,4,5,3,3,1,3,5,5,0,0,1,0,1
"16755",21,"Female","NO",3,4,4,3,3,2,4,4,3,2,4,4,4,4,3,1,1,1,1,1
"16756",19,"Female","IE",3,3,4,4,4,4,4,4,4,3,2,2,2,4,3,1,1,1,0,1
"16757",17,"Female","US",2,3,3,3,4,4,2,3,3,3,2,2,2,3,2,1,1,1,0,0
"16758",20,"Female","PH",3,3,5,4,5,3,5,5,4,4,5,2,5,5,5,1,1,1,1,1
"16759",19,"Female","SA",3,3,4,5,4,5,4,5,5,4,4,3,4,5,4,1,1,1,1,1
"16760",22,"Male","US",4,5,5,2,3,3,5,5,5,3,4,3,4,4,4,1,1,1,1,1
"16761",71,"Female","US",4,5,5,2,3,2,5,4,5,4,4,5,5,4,4,1,0,1,1,1
"16762",17,"Female","US",1,2,1,1,2,5,3,3,3,3,3,4,3,5,2,0,1,1,1,1
"16763",26,"Female","US",4,3,5,4,4,3,4,4,5,3,5,2,4,5,5,1,1,1,1,1
"16764",19,"Female","SA",5,5,5,2,3,1,5,3,5,3,4,4,3,5,2,1,0,1,1,1
"16765",16,"Other","US",4,3,4,3,3,4,5,5,3,2,4,2,5,4,5,1,1,1,1,1
"16766",20,"Female","GB",1,3,3,5,5,5,5,3,4,3,3,3,4,4,3,0,1,1,1,1
"16767",18,"Female","US",4,4,4,2,2,4,3,3,2,3,4,3,5,4,4,1,1,1,1,1
"16768",26,"Female","NL",4,4,5,4,4,4,5,5,5,3,3,3,5,4,4,1,1,1,1,1
"16769",48,"Male","US",5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,1,0,1,1,1
"16770",19,"Male","US",1,3,3,4,5,1,4,5,4,4,5,5,5,5,4,0,1,1,1,1
"16771",57,"Female","US",2,3,4,4,4,2,4,5,4,4,4,2,3,3,3,1,1,1,1,1
"16772",19,"Female","NO",2,2,2,2,4,2,5,4,3,4,5,3,4,4,3,0,1,1,1,1
"16773",19,"Male","US",1,1,1,4,4,4,4,4,1,2,4,2,3,3,2,0,1,1,1,1
"16774",28,"Male","NO",4,5,5,3,5,4,5,4,5,3,2,2,5,5,4,1,1,1,0,1
"16775",24,"Male","US",3,3,3,4,4,4,4,4,3,3,5,3,4,3,4,1,1,1,1,1
"16776",14,"Male","US",5,5,5,5,5,4,2,5,1,5,5,4,5,5,5,1,1,1,1,1
"16777",17,"Female","US",3,2,2,2,4,2,5,4,4,4,4,4,4,5,3,0,1,1,1,1
"16778",30,"Male","US",2,3,3,4,4,3,5,5,4,5,4,4,4,3,5,1,1,1,1,1
"16779",18,"Female","US",4,5,5,5,4,2,4,4,4,4,5,2,4,5,5,1,1,1,1,1
"16780",43,"Female","NO",3,4,4,4,4,4,4,4,4,4,3,4,5,4,3,1,1,1,1,1
"16781",43,"Female","US",2,3,2,3,4,2,3,4,3,3,3,5,3,4,2,0,1,1,1,1
"16782",19,"Female","PK",1,1,3,5,5,5,4,4,5,2,4,3,5,2,5,0,1,1,1,1
"16783",23,"Male","RO",2,3,2,4,4,2,3,5,5,5,5,5,5,5,3,0,1,1,1,1
"16784",17,"Female","GB",1,2,2,3,5,4,2,2,2,2,3,3,4,5,3,0,1,0,1,1
"16785",18,"Female","US",2,1,2,5,5,3,2,4,3,4,5,4,3,4,4,0,1,1,1,1
"16786",18,"Female","US",3,2,4,3,2,3,5,5,5,5,5,4,5,5,5,1,1,1,1,1
"16787",28,"Male","US",4,3,5,3,3,2,4,3,4,4,4,3,4,5,4,1,1,1,1,1
"16788",23,"Female","US",3,4,5,2,5,3,5,5,4,3,5,2,3,5,5,1,1,1,1,1
"16789",19,"Female","US",2,2,2,5,5,5,2,2,3,5,5,5,4,4,4,0,1,0,1,1
"16790",19,"Female","US",3,4,4,5,4,3,5,5,5,4,5,3,3,4,4,1,1,1,1,1
"16791",27,"Female","US",5,5,4,2,3,3,3,4,5,3,5,4,4,5,4,1,1,1,1,1
"16792",20,"Female","US",4,3,4,4,5,2,5,4,4,2,4,2,5,5,5,1,1,1,1,1
"16793",23,"Female","US",2,4,1,2,1,3,5,2,1,5,4,4,4,5,4,0,0,1,1,1
"16794",18,"Female","US",2,3,2,5,4,3,5,4,3,4,4,3,3,3,3,0,1,1,1,1
"16795",19,"Female","US",5,5,5,3,4,2,4,5,5,4,5,5,5,5,5,1,1,1,1,1
"16796",55,"Male","US",4,2,4,1,1,1,4,5,2,4,5,4,5,5,5,1,0,1,1,1
"16797",17,"Female","US",3,5,4,5,5,5,3,4,4,2,4,3,5,4,3,1,1,1,1,1
"16798",24,"Female","US",1,5,5,5,5,3,5,5,4,3,5,3,3,5,3,1,1,1,1,1
